mes,año,semana_epidemiologica,municipio,comuna,enfermedad,casos_reportados,sexo_predominante,edad_promedio,tipo_caso,temperatura_promedio,temperatura_maxima,temperatura_minima,lluvia_mm,altitud,latitud,longitud,hospitales,nivel_hospitalario,densidad_hospitalaria,casos_mes_anterior,promedio_3_meses,crecimiento_casos,brote
12,2009,51,Medellin,Laureles-Estadio,DENGUE,2,M,55.0,Confirmado_Laboratorio,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.33,0.0,0
12,2009,52,Medellin,Laureles-Estadio,DENGUE,1,M,42.0,Confirmado_Clinica,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.33,-0.5,0
1,2010,1,Medellin,Laureles-Estadio,DENGUE,6,F,40.17,Confirmado_Laboratorio,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,5.0,1
1,2010,2,Medellin,Laureles-Estadio,DENGUE,4,M,24.0,Confirmado_Laboratorio,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,6,3.0,-0.33,0
1,2010,3,Medellin,Laureles-Estadio,DENGUE,2,M,57.0,Confirmado_Laboratorio,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,4,3.67,-0.5,0
1,2010,4,Medellin,Laureles-Estadio,DENGUE,4,M,37.5,Confirmado_Laboratorio,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,4.0,1.0,0
2,2010,5,Medellin,Laureles-Estadio,DENGUE,9,F,42.78,Confirmado_Laboratorio,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,4,3.33,1.25,1
2,2010,6,Medellin,Laureles-Estadio,DENGUE,5,F,32.4,Confirmado_Laboratorio,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,9,5.0,-0.44,1
2,2010,7,Medellin,Laureles-Estadio,DENGUE,6,M,49.0,Confirmado_Laboratorio,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,5,6.0,0.2,1
2,2010,8,Medellin,Laureles-Estadio,DENGUE,6,F,38.17,Confirmado_Laboratorio,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,6,6.67,0.0,1
3,2010,9,Medellin,Laureles-Estadio,DENGUE,8,M,49.38,Confirmado_Laboratorio,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,6,5.67,0.33,1
3,2010,10,Medellin,Laureles-Estadio,DENGUE,10,M,47.9,Confirmado_Laboratorio,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,8,6.67,0.25,1
3,2010,11,Medellin,Laureles-Estadio,DENGUE,17,F,39.88,Confirmado_Laboratorio,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,10,8.0,0.7,1
3,2010,12,Medellin,Laureles-Estadio,DENGUE,12,F,44.17,Confirmado_Clinica,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,17,11.67,-0.29,1
3,2010,13,Medellin,Laureles-Estadio,DENGUE,23,F,40.26,Confirmado_Laboratorio,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,12,13.0,0.92,1
4,2010,14,Medellin,Laureles-Estadio,DENGUE,19,M,42.11,Confirmado_Clinica,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,23,17.33,-0.17,1
4,2010,15,Medellin,Laureles-Estadio,DENGUE,16,F,41.13,Confirmado_Clinica,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,19,18.0,-0.16,1
4,2010,16,Medellin,Laureles-Estadio,DENGUE,12,M,48.5,Confirmado_Laboratorio,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,16,19.33,-0.25,1
4,2010,17,Medellin,Laureles-Estadio,DENGUE,33,F,40.36,Confirmado_Laboratorio,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,12,15.67,1.75,1
5,2010,18,Medellin,Laureles-Estadio,DENGUE,13,F,40.31,Confirmado_Laboratorio,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,33,20.33,-0.61,1
5,2010,19,Medellin,Laureles-Estadio,DENGUE,24,F,45.88,Confirmado_Laboratorio,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,13,19.33,0.85,1
5,2010,20,Medellin,Laureles-Estadio,DENGUE,24,F,37.04,Confirmado_Laboratorio,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,24,23.33,0.0,1
5,2010,21,Medellin,Laureles-Estadio,DENGUE,22,F,36.32,Confirmado_Laboratorio,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,24,20.33,-0.08,1
5,2010,22,Medellin,Laureles-Estadio,DENGUE,20,M,43.7,Confirmado_Clinica,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,22,23.33,-0.09,1
6,2010,23,Medellin,Laureles-Estadio,DENGUE,32,M,36.75,Confirmado_Laboratorio,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,20,22.0,0.6,1
6,2010,24,Medellin,Laureles-Estadio,DENGUE,30,F,40.87,Confirmado_Clinica,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,32,24.67,-0.06,1
6,2010,25,Medellin,Laureles-Estadio,DENGUE,20,M,39.15,Confirmado_Laboratorio,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,30,27.33,-0.33,1
6,2010,26,Medellin,Laureles-Estadio,DENGUE,24,F,44.58,Confirmado_Laboratorio,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,20,27.33,0.2,1
7,2010,27,Medellin,Laureles-Estadio,DENGUE,21,M,41.24,Confirmado_Laboratorio,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,24,24.67,-0.13,1
7,2010,28,Medellin,Laureles-Estadio,DENGUE,16,F,38.88,Confirmado_Laboratorio,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,21,21.67,-0.24,1
7,2010,29,Medellin,Laureles-Estadio,DENGUE,22,M,40.09,Confirmado_Laboratorio,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,16,20.33,0.38,1
7,2010,30,Medellin,Laureles-Estadio,DENGUE,19,F,30.64,Confirmado_Laboratorio,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,22,19.67,-0.14,1
8,2010,31,Medellin,Laureles-Estadio,DENGUE,17,F,33.59,Confirmado_Clinica,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,19,19.0,-0.11,1
8,2010,32,Medellin,Laureles-Estadio,DENGUE,25,F,44.28,Confirmado_Laboratorio,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,17,19.33,0.47,1
8,2010,33,Medellin,Laureles-Estadio,DENGUE,26,F,35.96,Confirmado_Clinica,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,25,20.33,0.04,1
8,2010,34,Medellin,Laureles-Estadio,DENGUE,17,F,30.35,Confirmado_Clinica,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,26,22.67,-0.35,1
8,2010,35,Medellin,Laureles-Estadio,DENGUE,19,F,33.11,Confirmado_Clinica,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,17,22.67,0.12,1
9,2010,36,Medellin,Laureles-Estadio,DENGUE,17,M,33.47,Confirmado_Laboratorio,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,19,20.67,-0.11,1
9,2010,37,Medellin,Laureles-Estadio,DENGUE,12,F,33.67,Confirmado_Laboratorio,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,17,17.67,-0.29,1
9,2010,38,Medellin,Laureles-Estadio,DENGUE,22,M,48.0,Confirmado_Laboratorio,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,12,16.0,0.83,1
9,2010,39,Medellin,Laureles-Estadio,DENGUE,15,F,36.67,Confirmado_Clinica,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,22,17.0,-0.32,1
10,2010,40,Medellin,Laureles-Estadio,DENGUE,9,F,38.0,Confirmado_Clinica,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,15,16.33,-0.4,1
10,2010,41,Medellin,Laureles-Estadio,DENGUE,7,M,48.29,Confirmado_Clinica,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,9,15.33,-0.22,1
10,2010,42,Medellin,Laureles-Estadio,DENGUE,12,M,30.75,Confirmado_Laboratorio,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,7,10.33,0.71,1
10,2010,43,Medellin,Laureles-Estadio,DENGUE,12,F,40.92,Confirmado_Clinica,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,12,9.33,0.0,1
10,2010,44,Medellin,Laureles-Estadio,DENGUE,2,M,17.5,Confirmado_Laboratorio,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,12,10.33,-0.83,0
11,2010,45,Medellin,Laureles-Estadio,DENGUE,2,M,48.5,Confirmado_Laboratorio,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,8.67,0.0,0
11,2010,46,Medellin,Laureles-Estadio,DENGUE,1,F,0.08,Confirmado_Clinica,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,5.33,-0.5,0
11,2010,47,Medellin,Laureles-Estadio,DENGUE,1,F,13.0,Confirmado_Clinica,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,0.0,0
11,2010,48,Medellin,Laureles-Estadio,DENGUE,3,M,24.33,Confirmado_Clinica,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,2.0,0
12,2010,49,Medellin,Laureles-Estadio,DENGUE,1,M,43.0,Confirmado_Laboratorio,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,1.67,-0.67,0
12,2010,50,Medellin,Laureles-Estadio,DENGUE,4,M,48.25,Confirmado_Clinica,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,3.0,0
12,2010,51,Medellin,Laureles-Estadio,DENGUE,1,M,41.0,Confirmado_Laboratorio,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,4,2.67,-0.75,0
1,2011,2,Medellin,Laureles-Estadio,DENGUE,2,M,54.0,Confirmado_Laboratorio,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.0,1.0,0
1,2011,3,Medellin,Laureles-Estadio,DENGUE,1,F,46.0,Confirmado_Laboratorio,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.33,-0.5,0
1,2011,4,Medellin,Laureles-Estadio,DENGUE,2,M,28.5,Confirmado_Clinica,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,1.0,0
2,2011,6,Medellin,Laureles-Estadio,DENGUE,2,F,29.0,Confirmado_Laboratorio,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.67,0.0,0
3,2011,9,Medellin,Laureles-Estadio,DENGUE,2,M,26.0,Confirmado_Laboratorio,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.67,0.0,0
4,2011,14,Medellin,Laureles-Estadio,DENGUE,1,M,19.0,Confirmado_Clinica,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.0,-0.5,0
4,2011,15,Medellin,Laureles-Estadio,DENGUE,2,M,10.0,Confirmado_Laboratorio,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,1.0,0
4,2011,16,Medellin,Laureles-Estadio,DENGUE,1,M,22.0,Confirmado_Clinica,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.67,-0.5,0
5,2011,19,Medellin,Laureles-Estadio,DENGUE,1,M,23.0,Confirmado_Laboratorio,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,0.0,0
5,2011,21,Medellin,Laureles-Estadio,DENGUE,1,M,31.0,Confirmado_Clinica,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,0.0,0
5,2011,22,Medellin,Laureles-Estadio,DENGUE,1,M,28.0,Confirmado_Clinica,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
6,2011,23,Medellin,Laureles-Estadio,DENGUE,1,F,50.0,Confirmado_Laboratorio,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
6,2011,24,Medellin,Laureles-Estadio,DENGUE,1,M,70.0,Confirmado_Clinica,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
6,2011,25,Medellin,Laureles-Estadio,DENGUE,2,M,43.0,Confirmado_Clinica,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,1.0,0
6,2011,26,Medellin,Laureles-Estadio,DENGUE,1,M,71.0,Confirmado_Clinica,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.33,-0.5,0
7,2011,27,Medellin,Laureles-Estadio,DENGUE,2,M,49.0,Confirmado_Clinica,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,1.0,0
7,2011,30,Medellin,Laureles-Estadio,DENGUE,1,F,28.0,Confirmado_Clinica,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.67,-0.5,0
8,2011,35,Medellin,Laureles-Estadio,DENGUE,1,M,23.0,Confirmado_Clinica,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,0.0,0
9,2011,37,Medellin,Laureles-Estadio,DENGUE,1,M,20.0,Otro,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,0.0,0
9,2011,38,Medellin,Laureles-Estadio,DENGUE,1,F,65.0,Confirmado_Laboratorio,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
10,2011,44,Medellin,Laureles-Estadio,DENGUE,1,M,15.0,Confirmado_Clinica,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
11,2011,46,Medellin,Laureles-Estadio,DENGUE,1,M,0.25,Confirmado_Clinica,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
11,2011,48,Medellin,Laureles-Estadio,DENGUE,1,M,0.67,Confirmado_Clinica,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
12,2011,49,Medellin,Laureles-Estadio,DENGUE,1,M,25.0,Confirmado_Clinica,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
12,2011,50,Medellin,Laureles-Estadio,DENGUE,1,F,45.0,Confirmado_Clinica,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
12,2011,51,Medellin,Laureles-Estadio,DENGUE,3,M,20.0,Confirmado_Laboratorio,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,2.0,0
12,2011,52,Medellin,Laureles-Estadio,DENGUE,1,M,10.0,Confirmado_Clinica,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,1.67,-0.67,0
3,2012,10,Medellin,Laureles-Estadio,DENGUE,1,F,24.0,Confirmado_Clinica,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,0.0,0
3,2012,11,Medellin,Laureles-Estadio,DENGUE,1,M,22.0,Confirmado_Clinica,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,0.0,0
3,2012,13,Medellin,Laureles-Estadio,DENGUE,1,M,8.0,Confirmado_Laboratorio,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
5,2012,18,Medellin,Laureles-Estadio,DENGUE,1,M,2.0,Confirmado_Clinica,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
5,2012,20,Medellin,Laureles-Estadio,DENGUE,1,M,25.0,Confirmado_Clinica,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
6,2012,23,Medellin,Laureles-Estadio,DENGUE,3,F,28.0,Confirmado_Clinica,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,2.0,0
8,2012,32,Medellin,Laureles-Estadio,DENGUE,2,M,51.0,Confirmado_Laboratorio,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,1.67,-0.33,0
9,2012,39,Medellin,Laureles-Estadio,DENGUE,1,M,1.0,Confirmado_Clinica,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.0,-0.5,0
10,2012,40,Medellin,Laureles-Estadio,DENGUE,1,F,87.0,Confirmado_Clinica,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.0,0.0,0
11,2012,47,Medellin,Laureles-Estadio,DENGUE,1,F,48.0,Confirmado_Laboratorio,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,0.0,0
1,2013,1,Medellin,Laureles-Estadio,DENGUE,1,F,29.0,Confirmado_Clinica,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
1,2013,2,Medellin,Laureles-Estadio,DENGUE,2,M,25.5,Confirmado_Laboratorio,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,1.0,0
1,2013,3,Medellin,Laureles-Estadio,DENGUE,2,F,49.5,Confirmado_Laboratorio,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.33,0.0,0
1,2013,4,Medellin,Laureles-Estadio,DENGUE,2,M,14.0,Confirmado_Clinica,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.67,0.0,0
2,2013,6,Medellin,Laureles-Estadio,DENGUE,1,M,27.0,Confirmado_Clinica,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.0,-0.5,0
3,2013,9,Medellin,Laureles-Estadio,DENGUE,2,M,38.5,Confirmado_Laboratorio,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,1.0,0
3,2013,10,Medellin,Laureles-Estadio,DENGUE,1,M,21.0,Confirmado_Clinica,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.67,-0.5,0
4,2013,14,Medellin,Laureles-Estadio,DENGUE,1,M,60.0,Confirmado_Clinica,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,0.0,0
4,2013,15,Medellin,Laureles-Estadio,DENGUE,3,F,18.67,Confirmado_Clinica,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,2.0,0
4,2013,16,Medellin,Laureles-Estadio,DENGUE,2,M,51.0,Confirmado_Laboratorio,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,1.67,-0.33,0
5,2013,18,Medellin,Laureles-Estadio,DENGUE,1,M,21.0,Confirmado_Clinica,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.0,-0.5,0
5,2013,19,Medellin,Laureles-Estadio,DENGUE,4,M,51.75,Confirmado_Laboratorio,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.0,3.0,0
5,2013,20,Medellin,Laureles-Estadio,DENGUE,2,M,47.0,Confirmado_Laboratorio,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,4,2.33,-0.5,0
5,2013,21,Medellin,Laureles-Estadio,DENGUE,3,F,22.33,Confirmado_Clinica,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.33,0.5,0
5,2013,22,Medellin,Laureles-Estadio,DENGUE,4,F,35.25,Confirmado_Clinica,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,3.0,0.33,0
6,2013,23,Medellin,Laureles-Estadio,DENGUE,3,M,40.0,Confirmado_Clinica,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,4,3.0,-0.25,0
6,2013,24,Medellin,Laureles-Estadio,DENGUE,3,M,33.67,Confirmado_Clinica,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,3.33,0.0,0
6,2013,25,Medellin,Laureles-Estadio,DENGUE,2,M,33.5,Confirmado_Clinica,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,3.33,-0.33,0
6,2013,26,Medellin,Laureles-Estadio,DENGUE,1,F,43.0,Confirmado_Clinica,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.67,-0.5,0
7,2013,28,Medellin,Laureles-Estadio,DENGUE,2,M,18.5,Confirmado_Clinica,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.0,1.0,0
7,2013,29,Medellin,Laureles-Estadio,DENGUE,3,F,51.67,Confirmado_Laboratorio,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.67,0.5,0
7,2013,30,Medellin,Laureles-Estadio,DENGUE,1,M,30.0,Confirmado_Laboratorio,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,2.0,-0.67,0
8,2013,31,Medellin,Laureles-Estadio,DENGUE,6,M,39.83,Confirmado_Laboratorio,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.0,5.0,1
8,2013,32,Medellin,Laureles-Estadio,DENGUE,1,M,44.0,Confirmado_Clinica,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,6,3.33,-0.83,0
8,2013,33,Medellin,Laureles-Estadio,DENGUE,3,M,43.67,Confirmado_Clinica,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.67,2.0,0
8,2013,34,Medellin,Laureles-Estadio,DENGUE,1,F,69.0,Confirmado_Clinica,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,3.33,-0.67,0
8,2013,35,Medellin,Laureles-Estadio,DENGUE,3,F,51.67,Confirmado_Laboratorio,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,2.0,0
9,2013,36,Medellin,Laureles-Estadio,DENGUE,2,M,34.0,Confirmado_Laboratorio,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,2.33,-0.33,0
9,2013,37,Medellin,Laureles-Estadio,DENGUE,4,F,47.25,Confirmado_Laboratorio,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.0,1.0,0
9,2013,38,Medellin,Laureles-Estadio,DENGUE,1,M,25.0,Confirmado_Clinica,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,4,3.0,-0.75,0
9,2013,39,Medellin,Laureles-Estadio,DENGUE,1,M,3.0,Confirmado_Laboratorio,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.33,0.0,0
10,2013,40,Medellin,Laureles-Estadio,DENGUE,3,M,33.67,Confirmado_Clinica,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.0,2.0,0
10,2013,41,Medellin,Laureles-Estadio,DENGUE,2,M,9.0,Confirmado_Laboratorio,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,1.67,-0.33,0
10,2013,42,Medellin,Laureles-Estadio,DENGUE,4,M,39.0,Confirmado_Clinica,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.0,1.0,0
10,2013,43,Medellin,Laureles-Estadio,DENGUE,1,F,24.0,Confirmado_Laboratorio,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,4,3.0,-0.75,0
11,2013,45,Medellin,Laureles-Estadio,DENGUE,3,M,15.83,Confirmado_Clinica,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.33,2.0,0
11,2013,47,Medellin,Laureles-Estadio,DENGUE,1,M,32.0,Confirmado_Laboratorio,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,2.67,-0.67,0
11,2013,48,Medellin,Laureles-Estadio,DENGUE,1,F,23.0,Confirmado_Clinica,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,0.0,0
12,2013,49,Medellin,Laureles-Estadio,DENGUE,1,F,31.0,Confirmado_Clinica,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,0.0,0
12,2013,50,Medellin,Laureles-Estadio,DENGUE,2,M,40.5,Confirmado_Laboratorio,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,1.0,0
